Country,Indicator,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Myanmar,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,1130.11,1256.08,1367.04,1534.69,1757.54,1983.66,2234.06,2497.73,2669.34,2767.99,2893.04,3029.0,3200.39,3424.73,3673.82,3914.34,4130.24,4332.72,4575.1,4848.56,4968.73,4050.7,4104.77,4186.01
Myanmar,"Gross domestic product per capita, current prices",National currency,55923.24,71091.85,105829.63,152646.55,190832.82,241260.96,327057.0,448273.28,563061.51,635926.89,708711.42,807711.54,924028.51,1066747.22,1214323.16,1347441.56,1437383.18,1588866.48,1769114.9,1992320.39,2163699.34,1842281.87,2182845.48,2550585.88
Myanmar,"Gross domestic product per capita, current prices",U.S. dollars,159.287,145.105,139.436,177.444,213.4,239.129,266.297,347.813,492.977,593.446,727.194,1015.56,1104.64,1175.91,1244.18,1223.74,1163.79,1177.08,1271.68,1302.28,1527.43,1216.81,1227.7,1381.06
Myanmar,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,914.989,1039.89,1149.4,1315.82,1547.34,1801.19,2091.15,2401.13,2615.32,2729.35,2886.94,3085.41,3454.36,3829.52,4130.26,4224.24,4141.47,4332.72,4685.1,5054.18,5247.05,4469.73,4846.69,5124.37
Myanmar,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,0.082,0.091,0.097,0.105,0.115,0.125,0.135,0.144,0.15,0.157,0.157,0.16,0.171,0.182,0.191,0.193,0.184,0.184,0.189,0.197,0.209,0.162,0.159,0.159
Myanmar,Implied PPP conversion rate,National currency per current international dollar,61.119,68.365,92.074,116.008,123.329,133.945,156.401,186.692,215.294,232.996,245.489,261.784,267.496,278.559,294.007,318.979,347.071,366.713,377.605,394.192,412.365,412.168,450.379,497.737
Myanmar,Total investment,Percent of GDP,13.226,12.747,10.089,9.349,10.756,11.654,11.905,12.419,14.414,17.66,22.411,28.456,31.867,32.028,32.056,33.552,33.474,34.5,33.009,32.285,32.285,32.285,32.285,32.285
Myanmar,Gross national savings,Percent of GDP,4.475,5.486,8.405,10.611,13.159,17.208,19.659,15.33,11.062,14.399,27.457,26.44,29.923,30.76,27.588,30.079,29.268,27.707,28.303,29.458,28.902,31.976,27.988,30.709
Myanmar,"Inflation, average consumer prices",Index,25.893,20.768,25.32,37.339,40.328,43.105,50.239,67.54,81.663,84.679,89.695,95.82,96.165,102.302,108.174,116.026,126.583,132.435,140.307,152.411,161.137,167.006,194.102,221.625
Myanmar,"Inflation, average consumer prices",Percent change,4.254,-19.791,21.916,47.469,8.005,6.886,16.551,34.437,20.911,3.692,5.924,6.829,0.36,6.382,5.739,7.259,9.099,4.622,5.944,8.627,5.725,3.642,16.225,14.179
Myanmar,"Inflation, end of period consumer prices",Index,25.542,20.197,32.343,40.142,41.373,45.503,56.788,76.225,87.172,87.066,92.725,95.522,99.454,106.35,110.176,125.15,130.002,134.426,145.97,159.854,163.105,174.974,210.626,233.961
Myanmar,"Inflation, end of period consumer prices",Percent change,-1.144,-20.926,60.138,24.111,3.068,9.982,24.801,34.227,14.362,-0.121,6.5,3.017,4.116,6.934,3.598,13.591,3.877,3.403,8.588,9.511,2.034,7.277,20.375,11.079
Myanmar,Volume of imports of goods and services,Percent change,-7.057,5.752,0.818,-8.543,-9.769,-7.808,19.952,55.163,33.734,10.618,-45.295,82.986,4.964,20.627,43.952,10.023,4.361,16.227,5.537,-10.288,4.752,-28.488,-0.076,-4.664
Myanmar,Volume of Imports of goods,Percent change,-7.062,5.325,1.963,-11.347,-12.222,-10.281,21.129,66.874,39.848,12.182,-51.008,92.1,1.087,18.463,48.064,10.737,2.299,19.609,0.401,-14.512,8.354,-25.854,1.608,-3.263
Myanmar,Volume of exports of goods and services,Percent change,19.804,26.204,16.479,-0.834,-2.963,8.156,28.661,24.921,4.043,10.199,-5.091,6.852,4.669,21.958,18.431,18.055,-9.748,2.096,18.187,-3.608,-3.593,-20.213,-7.032,3.891
Myanmar,Volume of exports of goods,Percent change,37.704,36.462,23.264,2.986,-1.81,9.029,30.73,25.399,4.006,10.466,-4.63,3.475,0.256,10.12,13.408,14.653,-14.118,3.75,18.126,-6.785,-3.686,-8.78,-8.791,8.384
Myanmar,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Employment,Persons,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Population,Persons,45.585,46.126,46.59,46.977,47.304,47.598,47.887,48.186,48.496,48.818,49.159,49.521,49.909,50.324,50.758,51.199,51.633,52.05,52.449,52.832,53.199,53.55,53.886,54.205
Myanmar,General government revenue,National currency,372.727,396.341,528.981,687.341,851.035,1215.72,1809.82,2500.51,3023.52,3208.94,3431.14,4092.92,7549.2,11388.07,13844.77,14780.69,14520.27,14810.54,16357.85,17209.16,18460.26,12948.08,15581.09,19157.19
Myanmar,General government revenue,Percent of GDP,14.621,12.086,10.729,9.585,9.428,10.587,11.556,11.576,11.073,10.336,9.848,10.233,16.37,21.214,22.462,21.425,19.565,17.909,17.629,16.349,16.038,13.125,13.246,13.856
Myanmar,General government total expenditure,National currency,525.227,601.232,725.784,988.437,1262.64,1616.23,2348.47,3263.44,3778.28,4310.15,5283.13,5999.6,8842.67,12326.4,14655.48,16700.76,17390.91,17174.07,19514.91,21321.14,24917.79,23815.87,21627.04,25312.73
Myanmar,General government total expenditure,Percent of GDP,20.603,18.335,14.72,13.784,13.987,14.074,14.995,15.108,13.837,13.884,15.164,14.999,19.174,22.962,23.777,24.208,23.433,20.767,21.031,20.256,21.648,24.141,18.386,18.309
Myanmar,General government net lending/borrowing,National currency,-152.5,-204.892,-196.803,-301.096,-411.602,-400.511,-538.646,-762.924,-754.764,-1101.2,-1851.99,-1906.68,-1293.47,-938.327,-810.706,-1920.07,-2870.64,-2363.53,-3157.06,-4111.97,-6457.53,-10867.79,-6045.95,-6155.55
Myanmar,General government net lending/borrowing,Percent of GDP,-5.982,-6.248,-3.991,-4.199,-4.56,-3.488,-3.439,-3.532,-2.764,-3.547,-5.316,-4.767,-2.805,-1.748,-1.315,-2.783,-3.868,-2.858,-3.402,-3.907,-5.61,-11.016,-5.14,-4.452
Myanmar,General government structural balance,National currency,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,General government structural balance,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,General government primary net lending/borrowing,National currency,-114.183,-156.36,-134.732,-222.742,-312.563,-271.495,-374.871,-540.848,-443.969,-685.313,-1359.34,-1340.23,-643.632,-233.639,-40.886,-1114.23,-1931.76,-1260.23,-1506.29,-2562.47,-4612.36,-8799.95,-2969.3,-2566.99
Myanmar,General government primary net lending/borrowing,Percent of GDP,-4.479,-4.768,-2.733,-3.106,-3.462,-2.364,-2.394,-2.504,-1.626,-2.207,-3.902,-3.351,-1.396,-0.435,-0.066,-1.615,-2.603,-1.524,-1.623,-2.434,-4.007,-8.92,-2.524,-1.857
Myanmar,General government net debt,National currency,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,General government net debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,General government gross debt,National currency,4310.03,8831.09,9662.08,10763.77,11746.33,14042.39,16597.93,17177.56,16788.31,18004.35,19477.93,20531.81,18020.87,19920.28,21709.87,25093.75,28450.15,31814.76,37501.06,40790.59,45208.59,64648.59,70550.57,79551.88
Myanmar,General government gross debt,Percent of GDP,169.071,269.305,195.961,150.104,130.123,122.284,105.978,79.525,61.482,57.995,55.908,51.331,39.076,37.108,35.222,36.374,38.334,38.47,40.415,38.753,39.276,65.531,59.979,57.54
Myanmar,"Gross domestic product corresponding to fiscal year, current prices",National currency,2549.25,3279.22,4930.61,7170.86,9027.11,11483.43,15661.63,21600.33,27306.08,31044.86,34839.41,39998.86,46117.35,53682.47,61636.86,68988.06,74215.75,82700.02,92788.96,105258.5,115105.76,98654.17,117624.98,138255.04
Myanmar,Current account balance,U.S. dollars,-0.635,-0.486,-0.109,0.105,0.243,0.632,0.989,0.488,-0.802,-0.945,1.804,-1.014,-1.071,-0.75,-2.822,-2.176,-2.527,-4.162,-3.139,-1.945,-2.749,-0.201,-2.843,-1.18
Myanmar,Current account balance,Percent of GDP,-8.75,-7.262,-1.684,1.262,2.403,5.554,7.754,2.911,-3.353,-3.261,5.046,-2.016,-1.943,-1.268,-4.468,-3.472,-4.206,-6.793,-4.707,-2.827,-3.384,-0.309,-4.298,-1.577
Namibia,"Gross domestic product, constant prices",National currency,76.29,78.115,83.333,86.231,91.95,96.245,100.044,103.692,106.439,106.754,113.202,118.965,124.987,132.004,140.047,146.019,146.068,144.568,146.1,144.874,133.137,137.83,144.115,148.176
Namibia,"Gross domestic product, constant prices",Percent change,3.497,2.393,6.68,3.477,6.632,4.67,3.948,3.646,2.65,0.296,6.039,5.091,5.062,5.615,6.093,4.264,0.034,-1.027,1.06,-0.839,-8.101,3.525,4.56,2.818
Namibia,"Gross domestic product, current prices",National currency,27.333,30.777,35.716,37.624,43.041,46.596,52.182,61.583,70.111,75.214,82.599,90.108,106.864,117.423,134.836,146.019,157.708,171.57,181.067,181.211,174.243,183.94,206.205,227.646
Namibia,"Gross domestic product, current prices",U.S. dollars,3.941,3.577,3.396,4.974,6.673,7.324,7.711,8.73,8.496,8.915,11.281,12.423,13.016,12.168,12.434,11.45,10.719,12.883,13.676,12.539,10.583,12.443,12.602,12.647
Namibia,"Gross domestic product, current prices",Purchasing power parity; international dollars,9.707,10.163,11.011,11.619,12.722,13.734,14.717,15.665,16.389,16.543,17.753,19.044,20.502,21.744,23.796,24.615,24.588,24.438,25.291,25.528,23.766,25.709,28.765,30.663
Namibia,"Gross domestic product, deflator",Index,35.828,39.399,42.859,43.632,46.809,48.414,52.159,59.39,65.869,70.455,72.966,75.743,85.5,88.954,96.279,100.0,107.969,118.678,123.934,125.082,130.875,133.454,143.084,153.632
Namibia,"Gross domestic product per capita, constant prices",National currency,41733.4,42687.85,44802.03,45600.62,47817.33,49179.11,50222.04,52008.84,52598.0,51974.07,54298.43,56219.66,57986.66,60108.95,62579.73,64023.16,62841.49,61031.22,60530.84,58917.29,53159.17,54046.06,55513.5,56070.51
Namibia,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,7054.73,7216.07,7573.46,7708.45,8083.17,8313.37,8489.67,8791.72,8891.31,8785.84,9178.76,9503.53,9802.22,10160.98,10578.65,10822.65,10622.9,10316.89,10232.3,9959.54,8986.17,9136.1,9384.16,9478.31
Namibia,"Gross domestic product per capita, current prices",National currency,14952.43,16818.59,19201.54,19896.34,22382.74,23809.53,26195.27,30888.21,34645.73,36618.48,39619.63,42582.37,49578.56,53469.29,60251.28,64023.16,67849.12,72430.7,75018.16,73694.8,69572.05,72126.82,79430.86,86142.22
Namibia,"Gross domestic product per capita, current prices",U.S. dollars,2156.03,1954.97,1825.85,2630.11,3470.15,3742.51,3870.94,4378.56,4198.55,4340.18,5410.98,5870.93,6038.86,5540.62,5555.93,5020.47,4611.51,5438.76,5666.27,5099.43,4225.73,4879.2,4854.45,4785.68
Namibia,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,5310.16,5553.98,5919.89,6144.34,6615.98,7017.78,7387.74,7857.33,8098.72,8053.94,8515.27,8999.74,9511.58,9901.42,10633.42,10792.67,10578.1,10316.89,10478.31,10381.92,9489.51,10081.2,11080.29,11603.03
Namibia,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.02,0.02,0.02,0.02,0.021,0.022,0.022,0.021,0.02,0.019,0.019,0.018,0.017,0.018,0.018
Namibia,Implied PPP conversion rate,National currency per current international dollar,2.816,3.028,3.244,3.238,3.383,3.393,3.546,3.931,4.278,4.547,4.653,4.732,5.212,5.4,5.666,5.932,6.414,7.021,7.159,7.098,7.331,7.155,7.169,7.424
Namibia,Total investment,Percent of GDP,19.946,23.529,19.238,19.9,19.14,19.665,23.33,24.419,32.297,24.695,22.872,18.909,25.624,25.565,36.021,28.895,20.873,16.223,12.644,12.772,11.556,14.115,13.418,14.641
Namibia,Gross national savings,Percent of GDP,24.783,23.813,21.759,25.236,25.826,24.215,37.377,32.997,32.185,23.216,20.693,15.686,19.953,21.321,25.309,16.913,4.665,11.833,9.195,11.035,14.392,4.228,1.204,7.489
Namibia,"Inflation, average consumer prices",Index,43.838,48.315,54.459,58.389,60.804,62.191,65.277,69.551,75.876,83.048,87.097,91.456,97.604,103.071,108.583,112.271,119.823,127.189,132.65,137.586,140.626,145.717,154.571,163.846
Namibia,"Inflation, average consumer prices",Percent change,10.215,10.212,12.716,7.215,4.137,2.282,4.961,6.548,9.095,9.452,4.875,5.006,6.722,5.601,5.348,3.396,6.727,6.147,4.294,3.721,2.209,3.62,6.077,6.0
Namibia,"Inflation, end of period consumer prices",Index,45.85,49.997,57.123,58.595,61.075,63.265,67.082,70.787,78.69,84.927,87.526,94.0,100.0,104.894,109.754,113.811,122.117,128.427,135.04,138.535,141.806,148.179,158.41,166.857
Namibia,"Inflation, end of period consumer prices",Percent change,12.09,9.044,14.254,2.576,4.233,3.585,6.033,5.523,11.165,7.926,3.06,7.397,6.383,4.894,4.634,3.696,7.298,5.167,5.15,2.588,2.361,4.494,6.904,5.333
Namibia,Volume of imports of goods and services,Percent change,-5.207,3.958,20.679,5.229,6.632,5.179,5.049,12.546,25.213,25.943,-6.562,-3.0,22.586,2.879,16.649,11.724,-4.92,-2.042,2.907,-8.519,-15.883,30.661,14.399,-1.741
Namibia,Volume of Imports of goods,Percent change,-5.207,3.958,20.679,5.229,6.632,5.179,5.049,12.546,25.213,25.943,-6.562,-3.0,22.586,2.879,16.649,11.724,-4.92,-0.993,3.442,-9.816,-20.127,33.603,16.613,-1.264
Namibia,Volume of exports of goods and services,Percent change,-0.868,-4.475,-2.331,6.325,27.4,-1.197,17.564,1.907,9.186,-4.499,5.562,-6.895,2.283,-6.827,0.637,-11.282,9.518,20.105,10.449,-7.486,-16.23,10.651,20.066,3.715
Namibia,Volume of exports of goods,Percent change,-0.868,-4.475,-2.331,6.325,27.4,-1.197,17.564,1.907,9.186,-4.499,5.562,-6.895,2.283,-6.827,0.637,-11.282,9.518,17.069,11.934,-7.42,-18.709,13.288,16.82,4.553
Namibia,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,Employment,Persons,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,Population,Persons,1.828,1.83,1.86,1.891,1.923,1.957,1.992,1.994,2.024,2.054,2.085,2.116,2.155,2.196,2.238,2.281,2.324,2.369,2.414,2.459,2.504,2.55,2.596,2.643
Namibia,General government revenue,National currency,8.018,8.837,10.166,10.014,11.071,12.762,16.064,19.76,22.347,23.736,23.531,28.28,34.132,39.476,47.662,51.65,51.191,56.788,56.557,57.849,58.209,56.05,61.813,73.908
Namibia,General government revenue,Percent of GDP,29.334,28.712,28.462,26.616,25.721,27.389,30.785,32.087,31.874,31.557,28.488,31.385,31.94,33.618,35.348,35.372,32.459,33.099,31.236,31.923,33.407,30.472,29.977,32.466
Namibia,General government total expenditure,National currency,8.233,9.456,10.658,11.697,12.22,12.906,14.285,16.061,19.907,24.04,27.645,34.666,37.446,44.983,56.351,63.772,65.862,65.356,65.781,67.8,72.271,72.091,75.319,83.39
Namibia,General government total expenditure,Percent of GDP,30.122,30.726,29.841,31.09,28.393,27.698,27.376,26.08,28.394,31.962,33.469,38.472,35.041,38.308,41.792,43.674,41.762,38.093,36.33,37.415,41.477,39.193,36.526,36.631
Namibia,General government net lending/borrowing,National currency,-0.215,-0.62,-0.492,-1.683,-1.15,-0.144,1.779,3.699,2.44,-0.305,-4.114,-6.386,-3.315,-5.507,-8.688,-12.121,-14.672,-8.568,-9.224,-9.951,-14.062,-16.041,-13.505,-9.481
Namibia,General government net lending/borrowing,Percent of GDP,-0.788,-2.014,-1.378,-4.474,-2.672,-0.309,3.41,6.007,3.48,-0.405,-4.981,-7.087,-3.102,-4.69,-6.444,-8.301,-9.303,-4.994,-5.094,-5.491,-8.07,-8.721,-6.549,-4.165
Namibia,General government structural balance,National currency,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,General government structural balance,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,General government primary net lending/borrowing,National currency,0.28,-0.094,0.212,-0.865,-0.214,0.937,2.961,4.763,3.272,0.639,-3.182,-5.334,-1.79,-3.775,-6.719,-9.665,-10.797,-3.445,-3.381,-3.283,-6.873,-8.242,-4.366,1.632
Namibia,General government primary net lending/borrowing,Percent of GDP,1.025,-0.304,0.593,-2.299,-0.496,2.011,5.674,7.735,4.666,0.85,-3.852,-5.92,-1.675,-3.215,-4.983,-6.619,-6.846,-2.008,-1.867,-1.812,-3.945,-4.481,-2.117,0.717
Namibia,General government net debt,National currency,5.201,6.958,6.981,9.668,11.74,11.554,10.919,6.799,6.095,4.628,8.323,22.3,21.127,24.349,33.814,60.536,64.377,70.234,82.865,96.434,107.713,127.262,143.319,153.132
Namibia,General government net debt,Percent of GDP,19.03,22.609,19.545,25.697,27.276,24.796,20.925,11.04,8.693,6.153,10.077,24.748,19.77,20.736,25.078,41.458,40.82,40.936,45.765,53.217,61.818,69.187,69.503,67.268
Namibia,General government gross debt,National currency,5.701,7.507,7.924,10.213,12.559,12.533,13.638,11.925,13.389,11.922,13.487,24.734,26.318,30.663,37.176,61.459,72.282,75.198,88.26,104.32,112.033,129.447,144.018,153.831
Namibia,General government gross debt,Percent of GDP,20.859,24.393,22.187,27.146,29.179,26.897,26.136,19.364,19.097,15.851,16.328,27.45,24.628,26.113,27.572,42.09,45.833,43.829,48.744,57.568,64.297,70.375,69.842,67.575
Namibia,"Gross domestic product corresponding to fiscal year, current prices",National currency,27.333,30.777,35.716,37.624,43.041,46.596,52.182,61.583,70.111,75.214,82.599,90.108,106.864,117.423,134.836,146.019,157.708,171.57,181.067,181.211,174.243,183.94,206.205,227.646
Namibia,Current account balance,U.S. dollars,0.192,0.011,0.086,0.266,0.446,0.329,1.083,0.748,-0.009,-0.317,-0.448,-0.858,-1.119,-0.992,-1.173,-1.559,-1.769,-0.57,-0.486,-0.223,0.271,-1.235,-1.605,-0.9
Namibia,Current account balance,Percent of GDP,4.859,0.295,2.528,5.342,6.688,4.498,14.043,8.566,-0.108,-3.554,-3.975,-6.903,-8.6,-8.153,-9.43,-13.62,-16.502,-4.425,-3.553,-1.778,2.558,-9.926,-12.734,-7.119
Nauru,"Gross domestic product, constant prices",National currency,,,,,0.051,0.047,0.043,0.04,0.066,0.062,0.061,0.067,0.088,0.092,0.106,0.1,0.108,0.101,0.109,0.118,0.123,0.127,0.129,0.13
Nauru,"Gross domestic product, constant prices",Percent change,,,,,,-8.014,-8.263,-6.798,63.317,-5.97,-0.254,9.316,30.618,4.959,14.669,-5.657,7.988,-5.917,7.187,9.093,4.113,2.932,1.881,0.494
Nauru,"Gross domestic product, current prices",National currency,,,,,0.043,0.04,0.039,0.029,0.042,0.06,0.054,0.066,0.098,0.092,0.108,0.102,0.134,0.145,0.169,0.175,0.186,0.195,0.209,0.223
Nauru,"Gross domestic product, current prices",U.S. dollars,,,,,0.031,0.03,0.029,0.023,0.037,0.044,0.048,0.066,0.101,0.094,0.099,0.085,0.097,0.109,0.131,0.125,0.125,0.146,0.152,0.15
Nauru,"Gross domestic product, current prices",Purchasing power parity; international dollars,,,,,0.036,0.034,0.032,0.031,0.052,0.049,0.049,0.055,0.073,0.078,0.091,0.087,0.095,0.091,0.1,0.111,0.117,0.126,0.137,0.143
Nauru,"Gross domestic product, deflator",Index,,,,,84.73,85.941,90.647,73.321,63.458,97.158,87.743,98.914,111.515,100.0,101.964,101.904,124.336,142.748,155.854,147.659,150.9,153.637,161.605,172.002
Nauru,"Gross domestic product per capita, constant prices",National currency,,,,,5088.64,4724.78,4634.28,4360.66,7002.24,6474.38,6226.3,6680.7,8702.86,8751.31,9218.91,8319.3,8640.99,7941.36,8756.27,10003.25,10215.26,10313.26,10305.86,10158.13
Nauru,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,,,,,4570.51,4243.7,4162.41,3916.66,6289.26,5815.15,5592.33,6000.46,7816.72,7860.24,8280.23,7472.22,7761.16,7132.76,7864.69,8984.71,9175.13,9263.15,9256.5,9123.82
Nauru,"Gross domestic product per capita, current prices",National currency,,,,,4311.6,4060.51,4200.85,3197.29,4443.47,6290.37,5463.13,6608.12,9705.03,8751.31,9399.97,8477.69,10743.88,11336.16,13646.99,14770.68,15414.81,15844.94,16654.77,17472.17
Nauru,"Gross domestic product per capita, current prices",U.S. dollars,,,,,3066.93,3053.02,3144.74,2509.32,3982.19,4630.94,4813.33,6521.17,10005.18,8975.7,8630.43,7090.71,7825.37,8550.69,10582.21,10567.41,10346.1,11841.08,12088.57,11756.99
Nauru,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,,,,,3598.91,3446.36,3484.65,3367.52,5511.18,5128.38,4991.16,5466.68,7254.58,7422.73,7965.55,7260.15,7616.45,7132.76,8053.78,9365.75,9689.06,10221.4,10929.56,11169.06
